County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BER	"160.0, 298.0"	707	611	1919	121.5671853	1.817680339
BER	"161.0, 299.0"	706	607	2229	121.4504249	2.016430595
BER	"161.0, 292.0"	706	625	1902	121.6855524	2.045184136
BER	"176.0, 280.0"	705	618	2044	121.6241135	1.994042553
BER	"171.0, 276.0"	703	639	2193	121.6899004	2.266571835
BER	"156.0, 291.0"	699	576	1820	122.5050072	1.740343348
BER	"169.0, 267.0"	698	565	1691	122.760745	1.643123209
BER	"165.0, 276.0"	693	576	1658	123.3477633	1.653823954
BER	"169.0, 288.0"	693	606	1840	123.8773449	1.998268398
BER	"175.0, 277.0"	691	603	1996	124.1620839	1.943270622
BER	"170.0, 269.0"	689	572	1939	124.12627	1.776487663
BER	"161.0, 261.0"	689	574	1578	124.6124819	1.518722787
BER	"166.0, 274.0"	689	578	1747	124.6952104	1.691727141
BER	"163.0, 288.0"	689	581	1948	124.7793904	1.911465893
BER	"168.0, 280.0"	683	574	1972	125.6661786	1.918008785
BER	"167.0, 298.0"	680	628	2010	125.8117647	1.915735294
BER	"162.0, 288.0"	678	580	1802	125.6902655	1.837610619
BER	"157.0, 289.0"	677	534	1764	127.1181684	1.745199409
BER	"169.0, 281.0"	676	579	1805	126.7529586	1.830325444
BER	"165.0, 280.0"	675	563	1738	127.1259259	1.736444444
BER	"169.0, 279.0"	674	591	1872	127.2329377	1.879821958
BER	"177.0, 278.0"	671	589	2128	128.1520119	2.075409836
BER	"166.0, 286.0"	670	562	1854	128.1044776	1.962089552
BER	"174.0, 273.0"	668	561	1871	128.1601796	1.830239521
BER	"160.0, 275.0"	668	563	1662	128.6212575	1.750449102
BER	"166.0, 269.0"	667	556	1617	128.4602699	1.620989505
BER	"161.0, 284.0"	667	568	1612	128.7286357	1.774362819
BER	"159.0, 290.0"	665	567	1713	129.4451128	1.88481203
BER	"161.0, 288.0"	663	583	1771	129.2564103	1.859728507
BER	"176.0, 286.0"	662	575	1841	129.7915408	1.91858006
BER	"167.0, 266.0"	659	479	2103	129.3854325	1.829438543
BER	"171.0, 289.0"	658	574	1799	129.8176292	1.993161094
BER	"172.0, 288.0"	657	551	1820	130.499239	1.799695586
BER	"169.0, 291.0"	656	566	1736	129.8567073	1.871341463
BER	"160.0, 289.0"	655	549	1800	130.9022901	1.969007634
BER	"170.0, 287.0"	651	575	1658	131.8678955	1.946082949
BER	"172.0, 269.0"	651	522	1731	132.0138249	1.655760369
BER	"178.0, 278.0"	650	566	2120	131.5953846	2.088153846
BER	"169.0, 282.0"	650	574	1662	131.9953846	1.875076923
BER	"180.0, 276.0"	650	577	1983	132.1815385	1.877538462
BER	"164.0, 284.0"	650	549	1678	132.3046154	1.807076923
BER	"161.0, 296.0"	648	524	1721	132.5848765	1.791975309
BER	"166.0, 288.0"	646	560	1963	133.1780186	2.053250774
